video_id,author,text,published_at,likes
fbCO9LRUGu4,@JosueSanche-w2m,Tung tung tung sahur. Es. un  palo me gusta  más el tung tung sahur porque  es un palo😅,2025-04-24T18:13:58Z,0
fbCO9LRUGu4,@YoelPérez-w7v,"Tralalero tralala habana , bombardino cocodrilo y tung tung tung tung Sahara",2025-04-24T18:12:30Z,0
fbCO9LRUGu4,@GaelCalYMayor,Ijggh🎉🎉😢😢😢😢,2025-04-24T18:12:02Z,0
cF9feVtissg,@HTV131-kq8tx,tôi thấy phim này xem rất hay,2025-04-24T14:42:48Z,0
cF9feVtissg,@thien7837,đúng với câu người thành công thường có lối đi riêng,2025-04-24T13:28:09Z,0
cF9feVtissg,@NhanNguyen-wu3zp,Kiếm tiền Tip mà khó vậy sao 😂,2025-04-24T11:47:33Z,0
cF9feVtissg,@a.bi.nguyen5523,Tiep,2025-04-24T07:26:04Z,0
cF9feVtissg,@vinhtu-gb6kx,Không có TIP thì tự mở đi.,2025-04-24T06:20:51Z,0
cF9feVtissg,@binhho850,"Khi người phục vụ mở tất cả các cửa, chủ xe lại chui từ gầm xe ra😂😂😂😂",2025-04-23T06:36:58Z,0
cF9feVtissg,@Nym5774,Top 1 thịnh hành luôn,2025-04-23T03:48:54Z,0
cF9feVtissg,@DVThu2023,Muốn nỗ não🤯,2025-04-22T14:47:27Z,0
cF9feVtissg,@tienhua527,anh ấy kỳ thị màu da nên tránh gặp mặt,2025-04-22T10:00:21Z,0
cF9feVtissg,@halinhnguyen5910,😅😅😅😂😂😂😂😂,2025-04-22T08:15:22Z,0
cF9feVtissg,@hocdaycon,Anh Phục Vụ: Lần Cuối Cùng anh tới nữa ... là anh hết chạy với em 😂,2025-04-22T07:43:00Z,0
cF9feVtissg,@CuongVo-zy4pw,Hú hồn à sanh dôi mà .,2025-04-22T01:17:26Z,0
cF9feVtissg,@ChuChu-v5b,đuổi việc thằng ông chủ này đi <br>dám đùa giỡn với nhân viên,2025-04-21T06:23:34Z,0
cF9feVtissg,@ninguyen30,Cái lùm mịa m 😅,2025-04-20T19:02:20Z,0
cF9feVtissg,@hkimcuong2639,thôi  dẹp  cmn đi kkk,2025-04-20T15:38:36Z,0
cF9feVtissg,@haiphong7bo799,Anh ấy kì thị &quot;NG&quot;☠️☠️☠️,2025-04-20T14:55:00Z,0
cF9feVtissg,@HuếĐặng-y6s,😂😂😂😂,2025-04-20T13:36:47Z,0
cF9feVtissg,@LuongLua-w7m,Chủ xe tốc biến à,2025-04-20T11:39:36Z,0
cF9feVtissg,@eae3854,Lần sau nữa ông kia chuôi gầm xe luôn😂😂😂,2025-04-20T08:43:05Z,1
cF9feVtissg,@DuyVo-zm2zc,Ko bao giờ nhận đc tiền típb,2025-04-20T08:42:42Z,0
cF9feVtissg,@Glassneverdie,Ủa sao cửa xe sau mở lạ vậy,2025-04-20T08:06:19Z,0
cF9feVtissg,@TênHọ-w8v,ao nhây😂,2025-04-20T07:45:51Z,0
cF9feVtissg,@NguyenNin1993,😂😅😅😂😂😂,2025-04-20T07:35:32Z,0
cF9feVtissg,@hienhuy9455,😂😂😂😂,2025-04-20T07:04:38Z,0
cF9feVtissg,@Sinhphúc-t5y,Ko cay đâu,2025-04-20T06:57:41Z,0
cF9feVtissg,@dieunguyenthithu9690,nước đi này anh phục vụ không thể đoán được,2025-04-20T05:47:17Z,0
cF9feVtissg,@jonhnynguyen61,Có giỏi thì thằng chủ xe đi ra bằng nắp ca bô,2025-04-20T05:41:23Z,0
cF9feVtissg,@phuocpham5737,Vẫy,2025-04-20T04:53:22Z,0
cF9feVtissg,@aule4524,V sao lai?,2025-04-20T04:16:18Z,0
cF9feVtissg,@lượngBùiVăn-r5k,Lần sau nữa nhân viên mở cốp thì chủ xe chui ra từ gầm xe kkkk,2025-04-20T03:29:32Z,0
cF9feVtissg,@ThanhHung-we2yo,Chơi chốn tìm à,2025-04-20T03:18:56Z,0
cF9feVtissg,@vanthaocao2124,"Mở nóc xe, lão chủ xe dám chui ra từ gầm xe không",2025-04-19T20:17:05Z,0
cF9feVtissg,@beebeehoan9703,Xe đẹp ghê,2025-04-19T19:10:50Z,0
cF9feVtissg,@MakimaSanLQ,Chủ xe giỡn mặt hả 😅,2025-04-19T18:32:28Z,0
cF9feVtissg,@hikerofficial7708,Phục vụ kiểu: má nó thằng loz😡😡😡,2025-04-19T18:14:49Z,0
cF9feVtissg,@SenMa-w4v,😂😂😂,2025-04-19T15:49:44Z,0
cF9feVtissg,@CucNguyen-zf9nf,quản cáo xe chứ gì,2025-04-19T15:47:01Z,0
cF9feVtissg,@VangiangLe-369,😂😂😅😅,2025-04-19T15:41:09Z,0
cF9feVtissg,@LâmBạch-w2z,Ốp cho quả mìn mở cánh cửa đia ngục lun,2025-04-19T15:31:16Z,0
cF9feVtissg,@BonAnh-u2z,Ông phục vụ kiểu: thằng này nhay thế nhờ dell phục vụ gì hết tao xin nghỉ việc 😂😂😂😂😂,2025-04-19T15:30:49Z,0
cF9feVtissg,@TungVuongquoc-e3v,Thằng chủ đó vẫn còn sống à,2025-04-19T14:47:15Z,0
cF9feVtissg,@kienledinh6412,lần tiếp theo chui ra từ mui xe<br>lần tiếp theo nữa chui ra từ gầm xe<br>lần tiếp theo nữa chui ra từ ống khói,2025-04-19T13:59:56Z,0
cF9feVtissg,@NhiTrầnthịhạnh,A Di Đà Phật,2025-04-19T13:54:48Z,0
cF9feVtissg,@MYKiều-f1m,Phục vụ cay mà chủ xe nhây,2025-04-19T13:10:18Z,0
cF9feVtissg,@NguyenPhuong-ye5cm,á đù,2025-04-19T12:27:06Z,0
cF9feVtissg,@miro833,Khi nhân viên là bạn thân của chủ xe,2025-04-19T11:49:09Z,0
cF9feVtissg,@KhôngTên-KVD,Chỉ đơn giản là anh ấy da den 🗣️🔥,2025-04-19T09:25:46Z,0
cF9feVtissg,@DungVu-f8p,Ai là người lái 😆😆😆,2025-04-19T09:04:13Z,0
cF9feVtissg,@HungPhanxuân-g5c,Chu xe la con thu cung,2025-04-19T07:43:51Z,0
cF9feVtissg,@AnnaNguyenDan,Muốn bom nhau thì thiếu j kế 😂,2025-04-19T06:44:17Z,0
cF9feVtissg,@DuongTrong-w7m,Lần sau chắc đi ra bằng cửa kính trời,2025-04-19T03:35:17Z,0
cF9feVtissg,@HieuNguyen-ex1lk,Vờ lờ,2025-04-19T03:15:34Z,0
cF9feVtissg,@XuyenChangPao,Thế Ai láy xe nhỉ??,2025-04-19T00:58:11Z,0
cF9feVtissg,@luongvandung-r5e,"Lần cuối người phục vụ mở cả 4 cánh cửa lẫn cốp , thì thấy chủ xe đang nằm dưới bánh xe!😢",2025-04-19T00:38:37Z,0
cF9feVtissg,@LoiNguyen-hx7kq,Trớt quớt,2025-04-19T00:28:14Z,0
cF9feVtissg,@sirovlog1714,kiếm 50 khó quá,2025-04-18T17:26:51Z,0
cF9feVtissg,@HoàngViệtVũ-m8n,Cái cửa sổ trước của xe : ?????,2025-04-18T15:19:43Z,0
cF9feVtissg,@TàiLợiNguyênPhan,phục vụ kiểu: mẹ kiếp,2025-04-18T14:35:20Z,0
cF9feVtissg,@Shark_nhanĐào,Ủa ông nhân viên ko nhìn đc chủ xe qua kính ak nó trong suốt mak,2025-04-18T13:38:06Z,0
cF9feVtissg,@MloYNgong-l3z,🤣,2025-04-18T13:15:30Z,0
cF9feVtissg,@rivewdulichviet865,người phục vụ said: cayyy thế nhờ 🤬,2025-04-18T12:29:42Z,1
cF9feVtissg,@HoangLamBach-u1n,Lấy lịu đạn bụm cách cửa địa ngục😂😂😂,2025-04-18T11:53:21Z,0
cF9feVtissg,@manhtrung1722,😅😅😅😅😅😅🤣🤣🤣🎊🤭🤭🤭,2025-04-18T10:40:22Z,0
cF9feVtissg,@thuleanh3888,❤😂😂😢😮😅😅😅,2025-04-18T09:24:32Z,0
cF9feVtissg,@KimnguyễnĐinh-f9g,",😂😂😂😂😂😂",2025-04-18T06:57:16Z,0
cF9feVtissg,@vantichbui8470,Có chui từ gầm ra ko,2025-04-18T06:31:28Z,0
cF9feVtissg,@LienNguyen-hh4ul,Người thông minh Ko để người khác bt trc nước đi của mình,2025-04-18T06:07:42Z,0
cF9feVtissg,@LinhNguyen-km7td,Lúc ông ấy mở hết thì chủ xe đi ra từ nóc xe,2025-04-18T05:44:45Z,0
cF9feVtissg,@dangthivui3877,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂🤣😂😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 chủ xe Muốn đuổi việc phục vụ rồi,2025-04-18T05:07:54Z,0
cF9feVtissg,@nguoi-ngoai-hanh-tinh7,"Coi như a phục vụ đen đi,đỏ quên đi",2025-04-18T05:03:39Z,3
cF9feVtissg,@UMARUHT,Ko đc để đối thủ đọc đc nước đi của bạn,2025-04-18T04:21:20Z,1
cF9feVtissg,@aimongú,🙃🙃🙃🙃🙃,2025-04-18T01:24:44Z,0
cF9feVtissg,@QUANCHỶM,Chui từ ngôi mộ lên xem nào 😊😊😊😊,2025-04-17T16:43:31Z,0
cF9feVtissg,@LinhTran-gf5yv,Stupid,2025-04-17T15:49:03Z,0
cF9feVtissg,@domanhkien3080,Cay cay cay,2025-04-17T15:20:55Z,0
cF9feVtissg,@RoiHuy-j3i,.,2025-04-17T14:35:28Z,0
cF9feVtissg,@CryptographyHack,cuối cùng chủ xe chui ra từ gầm xe,2025-04-17T14:25:48Z,0
cF9feVtissg,@helenhoimecongnghe,tui đoán đúng luôn,2025-04-17T13:00:03Z,0
cF9feVtissg,@XuixẻoTôilàvịthần,😅😅😅,2025-04-17T08:44:54Z,0
cF9feVtissg,@QuanPham-pz7de,o hiu ý nghĩa của cái vd này,2025-04-17T08:12:37Z,0
cF9feVtissg,@YJJUKYUKYUIK,"ĐCSTQ sẽ sụp đổ trong một ngày không xa<br><br>29de5ceab904b8a4e2df721b40758b49.jpg<br><br>Anh Nabil Hamati trả lời phỏng vấn sau khi xem phim.<br><br>Anh Nabil Hamati, một cư dân Brooklyn làm việc trong lĩnh vực y học, cho biết cảm xúc của anh lúc đó không thể diễn tả thành lời. Anh không thể tưởng tượng được rằng những bác sỹ trẻ trong bộ phim, vừa mới tốt nghiệp, đã bị ép phải thu hoạch nội tạng từ những người còn sống. Anh nói: “Giống như người đàn ông ngồi trên ghế sofa, anh ta phải móc nhãn cầu của người khác hoặc nhìn người ta thu hoạch thận của những người sống ngay khi vừa mới tốt nghiệp. Tôi hy vọng điều này sẽ không xảy ra ở Hoa Kỳ”.<br><br>Bộ phim cũng cho thấy những câu chuyện cảm động về gia đình các nạn nhân ở Trung Quốc, những người đã nỗ lực không biết mệt mỏi để tìm những người thân bị mất tích của mình. Chính điều này đã khiến anh Nabil cảm động. Anh nói: “Mặc dù là điều gần như không thể nhưng tình yêu dành cho gia đình sẽ không bao giờ phai nhạt. Mặc dù 19 năm sau, người cha già đã qua đời nhưng ông ấy không từ bỏ việc đòi công lý cho những đứa con của mình. Đây là một trải nghiệm buồn mà chúng ta không muốn điều đó xảy ra với bất kỳ ai”.<br><br>Anh Nabil cho hay việc biết đến cuộc bức hại ở Trung Quốc là điều hết sức quan trọng. Anh nói: “Chúng ta cần phải trân quý hơn sự tự do và các quyền mà chúng ta được hưởng tại Hoa Kỳ, đồng thời cố gắng hết sức để trợ giúp các tổ chức như Tổ chức Thế giới Điều tra cuộc Bức hại Pháp Luân Công trong việc vạch trần những tội ác này. Tôi hy vọng một ngày không xa, chủ nghĩa cộng sản chỉ còn là dĩ vãng”. Anh cho biết thêm rằng điều này đòi hỏi nỗ lực chung của rất nhiều người và như chúng ta thấy ngày hôm nay, thật sự rất khó để một cá nhân đơn lẻ có thể chống lại cả một chính quyền hủ bại. Chính vì vậy, chúng ta cần truyền rộng sự thật và tập hợp sức mạnh của mọi người để giúp thay đổi tương lai”, anh Nabil khẳng định.<br><br>Cô Maya Hamati, em gái của anh Nabil là một sinh viên đại học. Cô cho hay bộ phim mang tính giáo dục và hé lộ một chủ đề quan trọng, đồng thời nhắc nhở chúng ta nghĩ sâu hơn về những vấn đề này. Cô cho rằng điều này cực kỳ quan trọng bởi “trong lịch sử đã có cuộc thảm sát người Do Thái, mặc dù người ta nói ‘không bao giờ để điều đó xảy ra lần nữa’ nhưng những thảm kịch tương tự vẫn xảy ra trên thế giới này”.",2025-04-17T07:55:30Z,0
cF9feVtissg,@TungHoang-oq8qu,Chủ xe: cậu chả bao h hiểu ý của tôi và phục vụ tôi tử tế cả. Quản lý đuổi thk này cho tôi😅😅😀😀,2025-04-17T07:41:52Z,0
cF9feVtissg,@HoaPham-nz2de,2 step ahead 🗣️🔥🔥🔥🔥🔥,2025-04-17T05:33:59Z,0
cF9feVtissg,@baohannguyenngoc-y4o,khi bạn hết trả cho nhân viên mà k có lí do để đuổi,2025-04-17T05:26:11Z,0
cF9feVtissg,@SnapdragonNguyễn,Chủ xe kiểu trừ lương,2025-04-17T05:09:59Z,0
cF9feVtissg,@NamHuynhThi-et8ng,Ôi là vui,2025-04-17T05:02:25Z,0
cF9feVtissg,@GyFgh-b4p,😅😅😅,2025-04-17T04:40:11Z,1
cF9feVtissg,@Bao_Nguyen6,Ko muốn lại gần người da .... à,2025-04-17T03:08:38Z,0
cF9feVtissg,@A55Oppo-fi2og,Chắc lần xâu anh ấy xuất hiện ra từ cái lỗ bóng đèn luôn,2025-04-17T02:39:42Z,0
cF9feVtissg,@charliechung2826,Thằng chủ xe ác thật 😂,2025-04-17T02:05:10Z,0
cF9feVtissg,@ThanhNguyen-e3m2e,Thật khó cho anh.,2025-04-17T01:10:38Z,0
cF9feVtissg,@tricuongnguyen8859,Bụp,2025-04-17T00:41:35Z,0
cF9feVtissg,@miq8595,🤣🤣,2025-04-17T00:34:53Z,0
cF9feVtissg,@DONUTKAYOIN,nếu da mà trắng thì đã không thế,2025-04-16T16:57:19Z,0
cF9feVtissg,@Nomandluck,Chắc lần sau là đi xuyên qua cửa kính đó,2025-04-16T16:49:02Z,0
cF9feVtissg,@khanhquach-h2w,ko bt lần sau có bước ra từ đầu xe ko,2025-04-16T15:59:17Z,0
cF9feVtissg,@TienVo-jt5hn,😂😂😂😂,2025-04-16T15:05:10Z,0
cF9feVtissg,@xuanphu.,Thế lái xe đâu,2025-04-16T14:48:26Z,0
cF9feVtissg,@ThuNguyen-fs5oj,<b><i><del>phân biệt chung tộc</del></i></b>,2025-04-16T13:55:29Z,0
cF9feVtissg,@sonpham894,Ai lái bây😂😂😂,2025-04-16T13:30:09Z,0
rdbBEZSr5KI,@vanthanh1933,😂😂😂😂😂😂😂😂😂❤,2025-04-24T16:08:49Z,0
rdbBEZSr5KI,@LộcNguyễnHữu-l9z,😰😈😈😧,2025-04-24T16:02:25Z,0
rdbBEZSr5KI,@MaiHanTruong,Dead rail hả ??❤❤😮😮,2025-04-24T15:13:44Z,0
rdbBEZSr5KI,@tranngocan6702,Trung bình những video bây giờ😢😢,2025-04-24T14:30:37Z,0
rdbBEZSr5KI,@4bifamily,Lucu sekali,2025-04-24T14:30:16Z,0
rdbBEZSr5KI,@KhangMinh-k7y,Ủa buổi sáng có ma cà rồng luôn hả,2025-04-24T14:25:48Z,0
rdbBEZSr5KI,@nguyenxuanlam1941,Amh thanos sém làm shep sợ tè dầm r😢😊😊,2025-04-24T14:14:47Z,0
rdbBEZSr5KI,@QuỷffÁc-t5c,Thanos mà thật hài😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,2025-04-24T13:40:28Z,0
rdbBEZSr5KI,@dohoa6377,😂😂😂😂😂😂😂😂😂😂😂😂😊😊😊😊😊😊😊❤❤❤❤❤❤❤❤❤❤❤🎉🎉🎉🎉🎉🤣🤣🤣🤣🤣👍👍👍👍👍👍,2025-04-24T11:52:03Z,0
rdbBEZSr5KI,@dangbaophong-q6p,Tungtung,2025-04-24T10:53:08Z,0
rdbBEZSr5KI,@Rhinozyeusubs,11N,2025-04-24T10:28:57Z,0
rdbBEZSr5KI,@Anhthanosgaming,Anh xin lỗi pé😂😂😂😂:))),2025-04-24T08:41:46Z,6
rdbBEZSr5KI,@ThicamVo-r7t,Nikola tesla,2025-04-24T06:03:30Z,1
rdbBEZSr5KI,@Đạt9Phát-r4z,❤️❤❤❤😂😂😂😂😂😂😂😂😂😮😮😮😢😢😢🎉🎉🎉😅😅😅😅,2025-04-24T04:43:38Z,0
rdbBEZSr5KI,@Taridaya,Ai giết đc tung tung tui gọi bằng sư phụ,2025-04-24T04:27:14Z,1
rdbBEZSr5KI,@BaHoang-c1i,Hahahahaha😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,2025-04-24T04:09:00Z,1
rdbBEZSr5KI,@BaHoang-c1i,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,2025-04-24T04:08:10Z,0
rdbBEZSr5KI,@Anhthanosgaming,Pé ở lại vui vẻ nhé😂😂😂😂,2025-04-24T04:02:07Z,6
rdbBEZSr5KI,@HuỳnhNhư-z2h,1oòoooooooooooooooooooooooooo99999999999999999999999😅😅😅😅😅😅😅😅😂😂😂🎉🎉🎉,2025-04-24T02:23:39Z,0
rdbBEZSr5KI,@LongHoang-ve4qv,Anh sheep ơi anh có bán mô hình của anh trong trò chơi roblox,2025-04-24T00:26:07Z,0
rdbBEZSr5KI,@NguyenHuy-gs8lj,vô tri vậy anh,2025-04-24T00:15:40Z,0
rdbBEZSr5KI,@Chipp_dth,Hahaha😂😂😂😂😂😂,2025-04-24T00:14:56Z,0
rdbBEZSr5KI,@Mun_chan29101,😂haha chỉ có tung tung là làm bạn được với sheep được thôi haha😂🤣😂🤣😂🤣😂🤣👍👍👍👍👍👍,2025-04-23T23:28:54Z,9
rdbBEZSr5KI,@ThịÁnhKimPhạm,Sói bố cơ bắp sáu mui😂,2025-04-23T23:22:19Z,1
rdbBEZSr5KI,@NgocNguyen-p7h7t,Mà tui ko mua được miễn phia,2025-04-23T23:17:04Z,0
rdbBEZSr5KI,@NgocNguyen-p7h7t,Ê síp có robux à,2025-04-23T23:16:47Z,0
rdbBEZSr5KI,@HoangminhTran-f3w,Ma cà rồng sao ko có đêm máu mà đêm sói ko có đê.,2025-04-23T15:42:53Z,0
rdbBEZSr5KI,@CuongManUTD2201,Em chúc mừng sheep đạt 1M đăng kí🎉🎉🎉🎉🎉🎉❤❤❤❤❤❤❤❤❤❤,2025-04-23T15:26:39Z,2
rdbBEZSr5KI,@hongvo3514,😂😂😂,2025-04-23T15:23:15Z,0
rdbBEZSr5KI,@ThịnhTrần-i2p,Mãi Mãi là bạn bè 😊😊😊😊,2025-04-23T14:46:29Z,1
rdbBEZSr5KI,@TrinhThùy-w4z,😂😂,2025-04-23T14:29:53Z,0
rdbBEZSr5KI,@ChanhBinh-g1b,😅,2025-04-23T14:27:28Z,0
rdbBEZSr5KI,@HưhejeHshs,😂😂😂😂😂😂😂😂😂😂,2025-04-23T14:23:51Z,2
rdbBEZSr5KI,@HưhejeHshs,❤❤❤❤❤❤❤❤❤❤,2025-04-23T14:23:26Z,3
rdbBEZSr5KI,@QuangAnhVũ-b9t,Tung tung tung sahola,2025-04-23T14:23:14Z,1
rdbBEZSr5KI,@oanhau2083,tungtungsahur t bung,2025-04-23T14:21:30Z,0
rdbBEZSr5KI,@Thanosvietnammi,bye pé a trốn đây 😂,2025-04-23T14:16:33Z,2
rdbBEZSr5KI,@luongvinh7934,Cảmơ,2025-04-23T14:07:04Z,0
rdbBEZSr5KI,@kimhiếunguyễnthị-u4c,Ma cà rồng là ở buổi tối trang đỏ mà tại sao lúc buổi sáng=))),2025-04-23T14:02:37Z,0
rdbBEZSr5KI,@PhúcPhạmMinh-x9z,Cho em con mô hình thanos đi anh,2025-04-23T13:20:29Z,0
rdbBEZSr5KI,@HANNGUYEN-lu4qo,like cho Tung Tung Tung Tung Tung Tung Tung Tung  sahur nghe mấy bạn 👍👍👍👍👍👍👍,2025-04-23T13:16:56Z,1
rdbBEZSr5KI,@VungPhan-mv1mz,Tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung sahur,2025-04-23T12:58:22Z,1
rdbBEZSr5KI,@fanonepiece8976,may con  zombie aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,2025-04-23T12:44:18Z,0
rdbBEZSr5KI,@QuangHạnhHồ,😂😂😂🎉😮😮😂😂😅😅,2025-04-23T12:34:08Z,0
rdbBEZSr5KI,@ThiênThiên-i3o,Tung tung sahur: haha mấy con sói này có gì đâu dễ ợt,2025-04-23T12:21:09Z,5
rdbBEZSr5KI,@ThiênThiên-i3o,Mấy con zombie: aaaaaaaaaaaa 😵😵😵😵😵😵😵😵😵😵😵,2025-04-23T12:20:30Z,9
rdbBEZSr5KI,@HangVuthi-b3r,Haha😂😂😂😂😂😂😂😂,2025-04-23T12:13:27Z,3
rdbBEZSr5KI,@ktvuong3086,Sheep 977777,2025-04-23T11:54:20Z,0
rdbBEZSr5KI,@ChiNguyenPham-zf5gg,Mà sói kiểu:cái j v tr😰😰😰,2025-04-23T11:53:50Z,2
rdbBEZSr5KI,@XuanNguyen-iw6nn,Buồn cười😂😂😂😂😂😂,2025-04-23T11:47:50Z,2
rdbBEZSr5KI,@taythuy8080,Dead rail,2025-04-23T11:46:45Z,1
rdbBEZSr5KI,@ThuLuu-ht5rk,Sao Làm được cái mô hình đó hay vậy,2025-04-23T11:32:31Z,0
rdbBEZSr5KI,@tamluongthi-fe8np,Facebook Yahoo 😂,2025-04-23T11:30:11Z,0
rdbBEZSr5KI,@PhiXuan-y5p,早上好,2025-04-23T11:27:16Z,2
rdbBEZSr5KI,@MySongthi-ez3db,988😊,2025-04-23T11:26:23Z,0
rdbBEZSr5KI,@NhatQuangTran-vn5jf,haha,2025-04-23T11:24:19Z,5
rdbBEZSr5KI,@songnguyen8049,❤em tô,2025-04-23T11:17:06Z,7
pqwAU96Y690,@CongNguyen-gq2pc,Gâugâu😮😮😮😮😮,2025-04-24T15:54:41Z,0
pqwAU96Y690,@HiepLe-e1v,Mẹ ơi con mèo kêu sao meomeo con mèo kêu sao meomeo ui dồ ôi đom đóm Mẹ mày 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,2025-04-24T08:25:43Z,0
pqwAU96Y690,@Hieunguxidb123haha,TĐB,2025-04-23T13:55:06Z,0
pqwAU96Y690,@ThịLẵngHà-z8b,Con mèo kêu pate của tao đâu,2025-04-23T13:16:03Z,0
pqwAU96Y690,@KemLe-d2t,Con mèo kêu đom đóm,2025-04-23T13:00:02Z,0
pqwAU96Y690,@iloveyoublackpink6891,😻😻😻😻 mèo,2025-04-23T12:47:18Z,0
pqwAU96Y690,@thanhthuy-r4z,cười đâu bụng luôn Ha ha,2025-04-23T12:28:23Z,0
pqwAU96Y690,@MinhkhanhBui-bz1tu,Anh Ngọc anh kêu meo meo mặc cười quá đau bụng luôn mẹ anh đó kêu meo 😸 meo động đúng 👍  rồi anh con cái mặt nhảm người yêu anh kêu meo meo đúng rồi anh con không muốn anh kia kêu meo meo động hai hơn anh con không muốn,2025-04-23T11:16:31Z,0
pqwAU96Y690,@BảoBùi-x1g,Hihi,2025-04-23T10:01:57Z,0
pqwAU96Y690,@QuangLe-x2b,haha❤,2025-04-23T10:00:48Z,0
pqwAU96Y690,@黎紅錦-v8n,Anh đừng có làm cái mặt ghi lại em thấy kỳ dữ lắm,2025-04-23T07:14:32Z,0
pqwAU96Y690,@Nguyênthingoc1987-u8t,Long an kìa,2025-04-23T05:51:38Z,0
pqwAU96Y690,@phamthuy3265,ý là con trai t3,2025-04-23T04:29:05Z,0
pqwAU96Y690,@phamthuy3265,con troai mà bê đê quá 😂😂,2025-04-23T04:28:37Z,0
pqwAU96Y690,@BốnHồ-y5o,Kkk,2025-04-23T04:27:27Z,0
pqwAU96Y690,@hymadeinvietnam1738,mẹ là đóm hả,2025-04-22T13:09:28Z,0
pqwAU96Y690,@sukem7845,😂😂😂😂😂😂😂,2025-04-22T12:55:20Z,0
pqwAU96Y690,@HuyHo-j7d,Ðom đóm,2025-04-22T12:54:56Z,0
pqwAU96Y690,@ngocdiepngo9532,Á đù,2025-04-22T12:12:16Z,0
pqwAU96Y690,@hoangduy-p2t,thắng nay qua bị điên,2025-04-22T12:04:51Z,0
pqwAU96Y690,@hoangduy-p2t,Bố thang điên tinh thang đ8,2025-04-22T12:02:44Z,0
pqwAU96Y690,@nguyenphuonglinh5412,hahahahahahahahhahahhahah,2025-04-22T11:40:10Z,0
pqwAU96Y690,@Nabee-wt7dt,😂😂😂,2025-04-22T11:34:09Z,0
pqwAU96Y690,@TịchNguyễn-q6i,Con mèo kêu Gâu Gâu😂,2025-04-22T10:48:08Z,0
pqwAU96Y690,@hienluu3273,😅😂😂😂😂😂,2025-04-22T09:56:59Z,0
pqwAU96Y690,@QuangAnhVũ-b9t,Ok😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂tôi quá buồn cười,2025-04-22T09:45:29Z,0
pqwAU96Y690,@anhBùi-n6y,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 :2. Vui thế nhà,2025-04-22T07:38:48Z,2
pqwAU96Y690,@ToiTrantran,😮,2025-04-22T05:24:50Z,0
pqwAU96Y690,@NinhLệ-n3c,Mèo méo meo méo mẽo😂,2025-04-22T05:14:17Z,0
pqwAU96Y690,@bichngocphanthi-uo7cr,🤣🤣🤣🤣🤣🤣😻😻😻😻😺😺😺,2025-04-22T05:13:13Z,0
pqwAU96Y690,@PhongLê-d9t,❤️❤❤❤❤❤❤,2025-04-22T05:06:25Z,0
pqwAU96Y690,@bangnguyenkim-lu4oo,Úi dồi ôi đom đóm,2025-04-22T03:40:59Z,0
pqwAU96Y690,@lando9620,Buồn cười quá bụng cũng sắp vỡ cả bụng 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,2025-04-21T15:50:19Z,0
pqwAU96Y690,@XuyenTran-ju1sc,"kỈckie,tdsemmy",2025-04-21T14:43:16Z,0
pqwAU96Y690,@DiepDoan-w2r,"Anh Hoàng hôn ơi,con mèo kêu làm sao?=)))",2025-04-21T14:30:50Z,1
pqwAU96Y690,@ĐìnhTâmVũ-k9x,Meoooooooooo,2025-04-21T14:12:33Z,0
pqwAU96Y690,@tranghuyen2668,"long an kêu kiểu : mé mày , ai dè đâu là moew moew lạ😂",2025-04-21T14:04:19Z,0
pqwAU96Y690,@HuongDinh-m1t,Cái thứ 3 ấn lạnh vãI đái,2025-04-21T14:00:55Z,1
pqwAU96Y690,@TâmNguyễn-w7l7c,Con mèo kêu sao:meo <br>Y đom đóm <br>Con cặt,2025-04-21T13:40:22Z,0
pqwAU96Y690,@lephuoccuong6638,😢😢😂,2025-04-21T12:30:18Z,0
pqwAU96Y690,@vienbuivan-ji4jn,Mèo mèo 😂😂😂😂😂😂😂,2025-04-21T12:27:33Z,0
pqwAU96Y690,@CátTrần-s5x,Uia,2025-04-21T12:17:02Z,0
pqwAU96Y690,@angnhivo4585,VỌ,2025-04-21T11:57:33Z,0
